Ticker,Date,ClosePrice,ChangePct,AbsChange,OvernightReturn,20D_Range,VolRatio,5D_Change,Direction,Volume,DayOfWeek,Bin,RangeBin,VolBin,Month,OvernightAbs,AvgOvernightVol20,VolSpike,GapBin
KMI,2025-10-07,27.179197311401367,0.2864235128241299,0.2864235128241299,-0.606929137931389,60.698656078635416,0.7896087726703095,-1.0597021360890468,Up,9690600.0,Tuesday,<1%,50-75%,<0.8x,October,0.606929137931389,0.2871859804551069,2.11336617814554,-1 to -0.5%
KMI,2025-10-08,27.305339813232422,0.46411415460800853,0.46411415460800853,-0.14213243604828119,58.152054671799924,1.3205472523743826,-0.5653783730113715,Up,16501400.0,Wednesday,<1%,50-75%,1.2-2x,October,0.14213243604828119,0.2796836518461304,0.5081900036348073,-0.5 to 0%
KMI,2025-10-09,26.703733444213867,-2.2032553820370726,2.2032553820370726,-0.07268588084216043,24.456635415891103,1.1543875744324361,-2.4805033405630117,Down,14633900.0,Thursday,2-3%,0-25%,0.8-1.2x,October,0.07268588084216043,0.2778769422089044,0.26157579057968794,-0.5 to 0%
KMI,2025-10-10,26.296188354492188,-1.52617270005736,1.52617270005736,1.502165392075483e-06,1.6304098786487624,1.069571385223739,-4.778633489374496,Down,13835200.0,Friday,1-2%,0-25%,0.8-1.2x,October,1.502165392075483e-06,0.2615612411378976,5.743073345043224e-06,0 to 0.5%
KMI,2025-10-13,26.529069900512695,0.8856095145086895,0.8856095145086895,-0.9144078122151345,17.368406545926174,0.9015705449804113,-2.112431468751308,Up,11761700.0,Monday,<1%,0-25%,0.8-1.2x,October,0.9144078122151345,0.298144219728676,3.0669982904491144,-1 to -0.5%
KMI,2025-10-14,26.49995994567871,-0.10972851646571247,0.10972851646571247,0.5858674125899022,16.23033502011633,0.7709003678259166,-2.4991075267617457,Down,9975100.0,Tuesday,<1%,0-25%,<0.8x,October,0.5858674125899022,0.31273666100784137,1.8733569985106815,0.5 to 1%
KMI,2025-10-15,26.79106330871582,1.0985049171162276,1.0985049171162276,0.03621695866549146,31.937226229661807,0.7461081759740925,-1.8834283258667872,Up,9641900.0,Wednesday,1-2%,25-50%,<0.8x,October,0.03621695866549146,0.31454747655191906,0.11513987987601454,0 to 0.5%
KMI,2025-10-16,26.402925491333008,-1.4487585390332014,1.4487585390332014,-0.4042609016910226,10.99471298002898,1.0071637566694078,-1.1264640336126397,Down,13166400.0,Thursday,1-2%,0-25%,0.8-1.2x,October,0.4042609016910226,0.3293392607348511,1.2274907667825563,-0.5 to 0%
KMI,2025-10-17,26.567882537841797,0.6247680642924802,0.6247680642924802,0.9861312027057423,19.895201498190822,1.0974110061597449,1.0332074735964314,Up,13970300.0,Friday,<1%,0-25%,0.8-1.2x,October,0.9861312027057423,0.36405787147811564,2.7087210027953508,0.5 to 1%
KMI,2025-10-20,26.703733444213867,0.511335091076881,0.511335091076881,0.36336612839515947,27.22522745305093,1.4932760792985524,0.6583854781045062,Up,19745500.0,Monday,<1%,25-50%,1.2-2x,October,0.36336612839515947,0.37854701456325135,0.9598969597327116,0 to 0.5%
KMI,2025-10-21,26.684324264526367,-0.07268339360878562,0.07268339360878562,0.21818733890144326,26.1779779744036,0.8640885638847313,0.6957154623085327,Down,11439500.0,Tuesday,<1%,25-50%,0.8-1.2x,October,0.21818733890144326,0.36033379838572077,0.6055144976100292,0 to 0.5%
KMI,2025-10-22,26.74254608154297,0.21818733890144326,0.21818733890144326,1.5965142064687354,29.319417669343643,1.0090404902176853,-0.181094817379146,Up,13323300.0,Wednesday,<1%,25-50%,0.8-1.2x,October,1.5965142064687354,0.4365646772558035,3.65699354447145,1 to 2%
KMI,2025-10-23,25.47140121459961,-4.753267931435556,4.753267931435556,0.8761900757590757,0.3745403466060488,2.112529922760286,-3.5281100840101165,Down,29594400.0,Thursday,3-5%,0-25%,>2x,October,0.8761900757590757,0.43561971292115087,2.0113646140657324,0.5 to 1%
KMI,2025-10-24,25.09296989440918,-1.485710648590155,1.485710648590155,0.15468070667108424,3.174615696198985,1.3477725111847034,-5.551487369502761,Down,19250100.0,Friday,1-2%,0-25%,1.2-2x,October,0.15468070667108424,0.42740222027869257,0.3619089918864317,0 to 0.5%
KMI,2025-10-27,25.37436866760254,1.1214247431750035,1.1214247431750035,0.11471366375177539,12.38098023636325,1.1471987201437344,-4.978198196100458,Up,16550200.0,Monday,1-2%,0-25%,0.8-1.2x,October,0.11471366375177539,0.41727671725494186,0.27491029096092423,0 to 0.5%
KMI,2025-10-28,25.306442260742188,-0.2676969336662838,0.2676969336662838,0.3067621553125566,10.158670393419454,1.1747607545425673,-5.16363835982877,Down,16978500.0,Tuesday,<1%,0-25%,0.8-1.2x,October,0.3067621553125566,0.41848537802812447,0.7330295666672982,0 to 0.5%
KMI,2025-10-29,25.131784439086914,-0.6901713795076536,0.6901713795076536,0.154429732103889,4.444489205982104,1.2518202390824837,-6.023217226753741,Down,18370800.0,Wednesday,<1%,0-25%,1.2-2x,October,0.154429732103889,0.41560622881259,0.37157703950949744,0 to 0.5%
KMI,2025-10-30,25.306442260742188,0.6949678486961375,0.6949678486961375,0.07669342754734743,11.666678718810175,1.0257861088713887,-0.6476241823825224,Up,15228400.0,Thursday,<1%,0-25%,0.8-1.2x,October,0.07669342754734743,0.41766934268392675,0.1836223531622371,0 to 0.5%
KMI,2025-10-31,25.41318130493164,0.4217860538817675,0.4217860538817675,0.3204972913841697,15.91701082563119,0.956762407194234,1.276100086478027,Up,14287400.0,Friday,<1%,0-25%,0.8-1.2x,October,0.3204972913841697,0.4108545741986941,0.7800747795232613,0 to 0.5%
KMI,2025-11-03,25.592761993408203,0.7066438724132151,0.7066438724132151,-0.4601243631173979,24.715380689751754,1.0278930452532276,0.8606847668470419,Up,15600600.0,Monday,<1%,0-25%,0.8-1.2x,November,0.4601243631173979,0.4195396167133575,1.0967363862368429,-0.5 to 0%
KMI,2025-11-04,25.35724639892578,-0.9202429755064467,0.9202429755064467,-0.15480532276530568,15.415976557688143,1.0389596981767102,0.20075575088800424,Down,16101600.0,Tuesday,<1%,0-25%,0.8-1.2x,November,0.15480532276530568,0.3969334259550533,0.39000324145751086,-0.5 to 0%
KMI,2025-11-05,25.43575096130371,0.30959419308735914,0.30959419308735914,0.30864171275555297,18.515752830964406,1.2096629864589485,1.209490408265812,Up,18891700.0,Wednesday,<1%,0-25%,1.2-2x,November,0.30864171275555297,0.4052588897904169,0.7615914679013449,0 to 0.5%
KMI,2025-11-06,25.632015228271484,0.7716079122898956,0.7716079122898956,6.058559276489461e-06,28.56354401428865,0.8324247308556895,1.2865220807207534,Up,12929300.0,Thursday,<1%,25-50%,0.8-1.2x,November,6.058559276489461e-06,0.40162489867627277,1.5085118717634399e-05,0 to 0.5%
KMI,2025-11-07,26.05398178100586,1.6462480572692506,1.6462480572692506,-4.105864170877993e-06,46.68291425528267,0.7524032202681439,2.5215279755229414,Up,11602400.0,Friday,1-2%,25-50%,<0.8x,November,4.105864170877993e-06,0.40162502886121165,1.0223128231126362e-05,-0.5 to 0%
KMI,2025-11-10,26.554452896118164,1.92090068734585,1.92090068734585,0.29564348358452897,68.17329393319844,0.8321374179470661,3.757667511453655,Up,12878400.0,Monday,1-2%,50-75%,0.8-1.2x,November,0.29564348358452897,0.3706868124296814,0.7975559789859317,0 to 0.5%
KMI,2025-11-11,26.436697006225586,-0.44345063463835377,0.44345063463835377,0.11134426972008171,63.11682072887677,0.7918078582515039,4.256970927827286,Down,12348200.0,Tuesday,<1%,50-75%,<0.8x,November,0.11134426972008171,0.34696065528619036,0.3209132448410885,0 to 0.5%
KMI,2025-11-12,26.505386352539062,0.25982575015819354,0.25982575015819354,0.2591736747752149,66.06636184629612,0.6750130348733612,4.205244000315256,Up,10557700.0,Wednesday,<1%,50-75%,<0.8x,November,0.2591736747752149,0.35810849109167653,0.7237294876341425,0 to 0.5%
KMI,2025-11-13,26.387630462646484,-0.44427154664470336,0.44427154664470336,-0.14875526710188547,61.00988864197446,0.9709475874117326,2.947935336514518,Down,15289400.0,Thursday,<1%,50-75%,0.8-1.2x,November,0.14875526710188547,0.3453332093622197,0.4307586501067038,-0.5 to 0%
KMI,2025-11-14,26.90772819519043,1.970990662765959,1.970990662765959,0.03647344814949882,83.34304115465116,1.099648610061414,3.276836613154366,Up,17510700.0,Friday,1-2%,75-100%,0.8-1.2x,November,0.03647344814949882,0.2978503216344075,0.12245562787831292,0 to 0.5%
KMI,2025-11-17,26.632959365844727,-1.0211520918916417,1.0211520918916417,-0.2579260645670045,71.54438527224212,0.9060975894261877,0.29564333346909777,Down,14176300.0,Monday,1-2%,50-75%,0.8-1.2x,November,0.2579260645670045,0.29257831844299975,0.8815624682635319,-0.5 to 0%
KMI,2025-11-18,26.583892822265625,-0.18423241257231604,0.18423241257231604,-1.4396408573433606,69.43745318533982,1.020549622607418,0.5567859555426935,Down,16210400.0,Tuesday,<1%,50-75%,0.8-1.2x,November,1.4396408573433606,0.3536509943650956,4.070795446024198,-2 to -1%
KMI,2025-11-19,26.318937301635742,-0.9966769065814396,0.9966769065814396,0.5965655002856174,58.06018372031123,0.9748471409903432,-0.7034383442800052,Down,15595200.0,Wednesday,<1%,50-75%,0.8-1.2x,November,0.5965655002856174,0.30365355905593966,1.964625417664599,0.5 to 1%
KMI,2025-11-20,26.22080421447754,-0.3728611304990026,0.3728611304990026,0.2993987406207488,60.62341847083498,1.229845702027171,-0.6322138261148469,Down,19024600.0,Thursday,<1%,50-75%,1.2-2x,November,0.2993987406207488,0.27481399229902337,1.0894595945281231,0 to 0.5%
KMI,2025-11-21,26.4759464263916,0.9730525800317968,0.9730525800317968,0.14826718593792254,72.95820919207357,0.9761552637195506,-1.6046756740913048,Up,14887300.0,Friday,<1%,50-75%,0.8-1.2x,November,0.14826718593792254,0.2744933162623653,0.5401486198527555,0 to 0.5%
KMI,2025-11-24,26.318937301635742,-0.5930255418531538,0.5930255418531538,-0.4847060027612371,65.36763967925347,1.5045031933016642,-1.1790731172432123,Down,23465300.0,Monday,<1%,50-75%,1.2-2x,November,0.4847060027612371,0.29299293321283837,1.6543265990962754,-0.5 to 0%
KMI,2025-11-25,26.02454376220703,-1.1185616503232243,1.1185616503232243,0.4901916749430413,51.13525268497223,0.991068327072333,-2.104090111250012,Down,15378100.0,Tuesday,1-2%,50-75%,0.8-1.2x,November,0.4901916749430413,0.3021644091943626,1.6222680766738913,0 to 0.5%
KMI,2025-11-26,26.446510314941406,1.6214176762904708,1.6214176762904708,0.037093275430599704,71.53512725019752,0.7249015657060466,0.48471946964869783,Up,10980200.0,Wednesday,1-2%,50-75%,<0.8x,November,0.037093275430599704,0.29629758636069814,0.12518925950832474,0 to 0.5%
KMI,2025-11-28,26.809595108032227,1.372902469047843,1.372902469047843,-0.4026294249858342,88.20506192763519,0.3962586511452813,2.2455104303383377,Up,5815700.0,Friday,1-2%,75-100%,<0.8x,November,0.4026294249858342,0.3125943862326225,1.2880251300681087,-0.5 to 0%
KMI,2025-12-01,26.78015899658203,-0.10979692655401774,0.10979692655401774,0.10992024737248585,86.66677901666887,0.8920698590870803,1.149014903154466,Down,13036700.0,Monday,<1%,75-100%,0.8-1.2x,December,0.10992024737248585,0.3020655340320383,0.36389536371543557,0 to 0.5%
KMI,2025-12-02,26.348377227783203,-1.6123196611862456,1.6123196611862456,0.4841709789194848,62.9629889014532,0.7779706069115582,0.11185833914970633,Down,11198000.0,Tuesday,1-2%,50-75%,<0.8x,December,0.4841709789194848,0.30326786482214263,1.596512638104391,0 to 0.5%
KMI,2025-12-03,26.662399291992188,1.1918079868610043,1.1918079868610043,-0.14722720162019254,79.8942200177923,0.7622254539740224,2.450976799491311,Up,10768100.0,Wednesday,1-2%,75-100%,<0.8x,December,0.14722720162019254,0.302888958764887,0.48607648895671846,-0.5 to 0%
KMI,2025-12-04,27.319881439208984,2.465952669961946,2.465952669961946,0.10775656721977445,98.96904920503698,0.8642347167253231,3.30240592753801,Up,11907400.0,Thursday,2-3%,75-100%,0.8-1.2x,December,0.10775656721977445,0.29284470148809805,0.3679648860717186,0 to 0.5%
KMI,2025-12-05,27.251188278198242,-0.25144018711645844,0.25144018711645844,-0.1800445281228913,88.26531150073723,1.032121446954708,1.647145987794918,Down,14290800.0,Friday,<1%,75-100%,0.8-1.2x,December,0.1800445281228913,0.30184662496627884,0.5964768635163809,-0.5 to 0%
KMI,2025-12-08,26.78015899658203,-1.7284724497428572,1.7284724497428572,0.18320619987790554,57.73825921569822,0.9011261287201695,0.0,Down,12518300.0,Monday,1-2%,50-75%,0.8-1.2x,December,0.18320619987790554,0.3110067296669655,0.5890747125442839,0 to 0.5%
KMI,2025-12-09,26.809595108032227,0.10991761271452738,0.10991761271452738,0.07321298375908558,59.52376864225296,0.9799860091217081,1.750460289306499,Up,13651700.0,Tuesday,<1%,50-75%,0.8-1.2x,December,0.07321298375908558,0.29988520467569335,0.24413669836849983,0 to 0.5%
KMI,2025-12-10,26.09323501586914,-2.6720287616296856,2.6720287616296856,-0.3384748635583468,16.071436307904044,1.098676824535057,-2.1347076453617997,Down,15477000.0,Wednesday,2-3%,0-25%,0.8-1.2x,December,0.3384748635583468,0.3112417343676066,1.0874983210271383,-0.5 to 0%
KMI,2025-12-11,26.318937301635742,0.8649839149087235,0.8649839149087235,0.5219922296813451,29.761884501547755,0.7819632741385744,-3.6637938557694705,Up,11034100.0,Thursday,<1%,25-50%,<0.8x,December,0.5219922296813451,0.3243826621129131,1.6091865893240829,0.5 to 1%
KMI,2025-12-12,26.23061752319336,-0.3355750174491079,0.3355750174491079,0.14964837060742475,24.404662056357722,0.7624716492003399,-3.745050471143563,Down,10579500.0,Friday,<1%,0-25%,<0.8x,December,0.14964837060742475,0.3244273172881901,0.46126932792928627,0 to 0.5%
KMI,2025-12-15,26.22080421447754,-0.03741165722516149,0.03741165722516149,-0.2245491872116978,23.809415118003272,0.8875699409744671,-2.0886910424089855,Down,12074000.0,Monday,<1%,0-25%,0.8-1.2x,December,0.2245491872116978,0.3338311042413,0.6726430951424737,-0.5 to 0%
KMI,2025-12-16,25.838090896606445,-1.4595788700477064,1.4595788700477064,0.2658581514241476,5.113645586174071,0.9104835178744651,-3.6237183273786777,Down,12300300.0,Tuesday,1-2%,0-25%,0.8-1.2x,December,0.2658581514241476,0.33422770858415723,0.7954401882188817,0 to 0.5%
KMI,2025-12-17,26.15211296081543,1.2153454582444656,1.2153454582444656,0.22513548700664465,23.295491769112854,0.9187868761689466,0.22564448183783892,Up,12229600.0,Wednesday,1-2%,0-25%,0.8-1.2x,December,0.22513548700664465,0.2735024400673214,0.8231571424051228,0 to 0.5%
KMI,2025-12-18,25.847904205322266,-1.163228210083711,1.163228210083711,-0.07593008877194718,5.6818351815968775,0.9376079128756128,-1.789711685221429,Down,12326900.0,Thursday,1-2%,0-25%,0.8-1.2x,December,0.07593008877194718,0.24747066949163785,0.30682459835715153,-0.5 to 0%
KMI,2025-12-19,25.995101928710938,0.569476434992211,0.569476434992211,0.4152605168523227,14.204568677643461,1.3727781188811403,-0.8978652304856172,Up,17976200.0,Friday,<1%,0-25%,1.2-2x,December,0.4152605168523227,0.25326375830321657,1.6396365576915972,0 to 0.5%
KMI,2025-12-22,26.387630462646484,1.510009597238815,1.510009597238815,-0.18593960992820957,36.9319316239647,0.7345216191531728,0.636236199333795,Up,9417500.0,Monday,1-2%,25-50%,<0.8x,December,0.18593960992820957,0.2551473795027309,0.7287537512264335,-0.5 to 0%
KMI,2025-12-23,26.77034568786621,1.4503584388203539,1.4503584388203539,-0.03666163258485566,59.091104974863114,0.7054804164354517,3.608063749718471,Up,8517900.0,Tuesday,1-2%,50-75%,<0.8x,December,0.03666163258485566,0.23274516099391188,0.15751834507878193,-0.5 to 0%
KMI,2025-12-24,26.682025909423828,-0.32991646604852987,0.32991646604852987,0.22066739523314283,53.97739861605786,0.3395579833299204,2.0262720239943244,Down,3905000.0,Wednesday,<1%,50-75%,<0.8x,December,0.22066739523314283,0.21926894700841695,1.0063777759860917,0 to 0.5%
KMI,2025-12-26,26.682025909423828,0.0,0.0,0.4045488025042898,53.97739861605786,0.4545805414719968,3.227038051037856,Flat,5094000.0,Friday,<1%,50-75%,<0.8x,December,0.4045488025042898,0.2376417233621014,1.7023475372120045,0 to 0.5%
KMI,2025-12-29,26.868473052978516,0.6987743141679381,0.6987743141679381,0.401762469760536,64.77266962320465,0.704347914476269,3.359752643643077,Up,7968700.0,Monday,<1%,50-75%,<0.8x,December,0.401762469760536,0.2375983756008365,1.6909310459070392,0 to 0.5%
KMI,2025-12-30,27.064739227294922,0.7304701459194041,0.7304701459194041,-0.1450329049046628,76.13646153166077,0.7296672391691078,2.566008212093651,Up,8074100.0,Tuesday,<1%,75-100%,<0.8x,December,0.1450329049046628,0.2393540084774454,0.6059347233298139,-0.5 to 0%
KMI,2025-12-31,26.97641944885254,-0.3263278382276469,0.3263278382276469,-7.793536149769409e-07,71.02275517285551,0.8594395509994743,0.7697837128779916,Down,9434300.0,Wednesday,<1%,50-75%,0.8-1.2x,December,7.793536149769409e-07,0.21514549849915188,3.62244908870363e-06,-0.5 to 0%
KMI,2026-01-02,27.19230842590332,0.8002877381859674,0.8002877381859674,0.9022087975165904,83.52270540156623,0.9365917530837594,1.9124579153461774,Up,10257300.0,Friday,<1%,75-100%,0.8-1.2x,January,0.9022087975165904,0.2528945782939718,3.567529219498876,0.5 to 1%
KMI,2026-01-05,27.378761291503906,0.6856823726777428,0.6856823726777428,0.35842037411231153,94.31830771459956,1.5809737147613423,2.611253674834324,Up,17778500.0,Monday,<1%,75-100%,1.2-2x,January,0.35842037411231153,0.2654277686385986,1.350349950009676,0 to 0.5%
KMI,2026-01-06,26.318937301635742,-3.870971292616676,3.870971292616676,0.260991601735272,32.95457604312716,1.710050120122428,-2.0452809143981288,Down,19691800.0,Tuesday,3-5%,25-50%,1.2-2x,January,0.260991601735272,0.26947512231921766,0.9685183533421088,0 to 0.5%
KMI,2026-01-07,26.495573043823242,0.6711355407823527,0.6711355407823527,1.1792283238776236e-05,43.18175907244249,0.971883543122647,-2.1029804820645537,Up,11123800.0,Wednesday,<1%,25-50%,0.8-1.2x,January,1.1792283238776236e-05,0.2603154019394843,4.5299982832047695e-05,0 to 0.5%
KMI,2026-01-08,26.76053237915039,1.0000136056272924,1.0000136056272924,0.47670234372156894,58.52286492201637,1.1104909979755646,-0.8002806677567809,Up,12654900.0,Thursday,1-2%,50-75%,0.8-1.2x,January,0.47670234372156894,0.2804898699376085,1.6995349736787482,0 to 0.5%
KMI,2026-01-09,26.613332748413086,-0.5500624152454892,0.5500624152454892,0.07374815854304106,50.00002833891977,1.1852396367034066,-2.1291891384208617,Down,13382600.0,Friday,<1%,50-75%,0.8-1.2x,January,0.07374815854304106,0.2672535346868432,0.2759482999147463,0 to 0.5%
KMI,2026-01-12,26.417070388793945,-0.7374587823121947,0.7374587823121947,0.70578740102194,38.6364670985249,1.187880858070633,-3.512543509440613,Down,13562600.0,Monday,<1%,25-50%,0.8-1.2x,January,0.70578740102194,0.27644329325387296,2.55310010495996,0.5 to 1%
KMI,2026-01-13,26.868473052978516,1.7087536866921216,1.7087536866921216,-0.25565105537141974,64.77261377735297,0.9982609879298776,2.087986095504779,Up,11440600.0,Tuesday,1-2%,50-75%,0.8-1.2x,January,0.25565105537141974,0.2817434274920727,0.907389597858899,-0.5 to 0%
KMI,2026-01-14,27.015674591064453,0.5478597082747783,0.5478597082747783,-0.14530221125732545,73.29556079564988,1.1816470953251945,1.9629752728162142,Up,13634500.0,Wednesday,<1%,50-75%,0.8-1.2x,January,0.14530221125732545,0.2777810786943541,0.5230817445892463,-0.5 to 0%
KMI,2026-01-15,26.89791488647461,-0.4358939999550948,0.4358939999550948,0.4742849205088273,65.08877654028821,1.025053317172798,0.5133773326245761,Down,11802100.0,Thursday,<1%,50-75%,0.8-1.2x,January,0.4742849205088273,0.2882024171485881,1.6456660051685166,0 to 0.5%
KMI,2026-01-16,27.437639236450195,2.006565758920531,2.006565758920531,0.6437779365870533,97.63311301404255,1.2300969858336894,3.0973440862503754,Up,14289600.0,Friday,2-3%,75-100%,1.2-2x,January,0.6437779365870533,0.3091345396276085,2.08251700816921,0.5 to 1%
KMI,2026-01-20,27.437639236450195,0.0,0.0,1.323321257640564,81.28075222901931,1.441610149475318,3.863293062538742,Flat,17090000.0,Tuesday,<1%,75-100%,1.2-2x,January,1.323321257640564,0.37150409807103935,3.5620636878883563,1 to 2%
KMI,2026-01-21,28.046056747436523,2.2174557575568077,2.2174557575568077,1.9244227664933167,96.20853376035981,1.4829068279730728,4.38277118366972,Up,17547800.0,Wednesday,2-3%,75-100%,1.2-2x,January,1.9244227664933167,0.446962210553089,4.305560338338131,1 to 2%
